type,title,cast,country,rating,listed_in,cast_list,combination
Movie,band of robbers,kyle gallner  adam nee  matthew gray gubler,united states,NR,"action & adventure, comedies, independent movies",Kyle Gallner  Adam Nee  Matthew Gray Gubler,"Movie NR action & adventure, comedies, independent movies united states kyle gallner  adam nee  matthew gray gubler"
Movie,bang rajan 2,puri hiranyapluek  paradorn srichaphan  chatchai plengpanich,thailand,TV-MA,"action & adventure, international movies",Puri Hiranyapluek  Paradorn Srichaphan  Chatchai Plengpanich,"Movie TV-MA action & adventure, international movies thailand puri hiranyapluek  paradorn srichaphan  chatchai plengpanich"
Movie,bangkok hell,chalad na songkhla  sahatchai 'stop' chumrum  pornchai hongrattanaporn,thailand,TV-MA,"dramas, international movies",Chalad Na Songkhla  Sahatchai 'Stop' Chumrum  Pornchai Hongrattanaporn,"Movie TV-MA dramas, international movies thailand chalad na songkhla  sahatchai 'stop' chumrum  pornchai hongrattanaporn"
Movie,bangkok traffic (love) story,theeradej wongpuapan  sirin horwang  ungsumalynn sirapatsakmetha,thailand,TV-14,"comedies, international movies, romantic movies",Theeradej Wongpuapan  Sirin Horwang  Ungsumalynn Sirapatsakmetha,"Movie TV-14 comedies, international movies, romantic movies thailand theeradej wongpuapan  sirin horwang  ungsumalynn sirapatsakmetha"
Movie,barça dreams,johan cruyff  andrés iniesta  gary lineker,spain,TV-MA,"documentaries, international movies, sports movies",Johan Cruyff  Andrés Iniesta  Gary Lineker,"Movie TV-MA documentaries, international movies, sports movies spain johan cruyff  andrés iniesta  gary lineker"
Movie,barah aana,naseeruddin shah  arjun mathur  vijay raaz,india,TV-14,"dramas, international movies",Naseeruddin Shah  Arjun Mathur  Vijay Raaz,"Movie TV-14 dramas, international movies india naseeruddin shah  arjun mathur  vijay raaz"
Movie,barbecue,unknown,"australia, armenia, japan, jordan, mexico, mongolia, new zealand, philippines, south africa, sweden, united states, uruguay",TV-MA,"documentaries, international movies",unknown,"Movie TV-MA documentaries, international movies australia, armenia, japan, jordan, mexico, mongolia, new zealand, philippines, south africa, sweden, united states, uruguay unknown"
Movie,barbie & her sisters in a pony tale,kelly sheridan  kazumi evans  claire corlett,united states,TV-Y,children & family movies,Kelly Sheridan  Kazumi Evans  Claire Corlett,Movie TV-Y children & family movies united states kelly sheridan  kazumi evans  claire corlett
Movie,barbie in a mermaid tale,kelly sheridan  kathleen barr  tabitha st. germain,united states,TV-Y,children & family movies,Kelly Sheridan  Kathleen Barr  Tabitha St. Germain,Movie TV-Y children & family movies united states kelly sheridan  kathleen barr  tabitha st. germain
Movie,barbie in princess power,kelly sheridan  britt irvin  michael kopsa,united states,TV-Y,children & family movies,Kelly Sheridan  Britt Irvin  Michael Kopsa,Movie TV-Y children & family movies united states kelly sheridan  britt irvin  michael kopsa
Movie,barbie in rock 'n royals,kelly sheridan  chiara zanni  bethany brown,united states,TV-Y,children & family movies,Kelly Sheridan  Chiara Zanni  Bethany Brown,Movie TV-Y children & family movies united states kelly sheridan  chiara zanni  bethany brown
Movie,barbie star light adventure,erica lindbeck  robbie daymond  kimberly woods,united states,TV-Y,children & family movies,Erica Lindbeck  Robbie Daymond  Kimberly Woods,Movie TV-Y children & family movies united states erica lindbeck  robbie daymond  kimberly woods
Movie,barbie: a fairy secret,diana kaarina  adrian petriw  britt irvin,united states,TV-Y7,children & family movies,Diana Kaarina  Adrian Petriw  Britt Irvin,Movie TV-Y7 children & family movies united states diana kaarina  adrian petriw  britt irvin
Movie,barbie: princess charm school,diana kaarina  morwenna banks  nicole oliver,"united states, canada",TV-Y,children & family movies,Diana Kaarina  Morwenna Banks  Nicole Oliver,"Movie TV-Y children & family movies united states, canada diana kaarina  morwenna banks  nicole oliver"
Movie,barbie: spy squad,erica lindbeck  stephanie sheh  jenny pellicer,"united states, canada",TV-Y,children & family movies,Erica Lindbeck  Stephanie Sheh  Jenny Pellicer,"Movie TV-Y children & family movies united states, canada erica lindbeck  stephanie sheh  jenny pellicer"
Movie,barbie: the princess & the popstar,kelly sheridan  jennifer waris  ashleigh ball,united states,TV-Y,children & family movies,Kelly Sheridan  Jennifer Waris  Ashleigh Ball,Movie TV-Y children & family movies united states kelly sheridan  jennifer waris  ashleigh ball
Movie,barbie: video game hero,erica lindbeck  sienna bohn  shannon chan-kent,united states,TV-Y,children & family movies,Erica Lindbeck  Sienna Bohn  Shannon Chan-Kent,Movie TV-Y children & family movies united states erica lindbeck  sienna bohn  shannon chan-kent
Movie,barely lethal,hailee steinfeld  jessica alba  samuel l. jackson,united states,PG-13,"action & adventure, comedies",Hailee Steinfeld  Jessica Alba  Samuel L. Jackson,"Movie PG-13 action & adventure, comedies united states hailee steinfeld  jessica alba  samuel l. jackson"
Movie,barrio universitario,fabrizio copano  rodrigo salinas  pedro ruminot,chile,TV-14,"comedies, international movies",Fabrizio Copano  Rodrigo Salinas  Pedro Ruminot,"Movie TV-14 comedies, international movies chile fabrizio copano  rodrigo salinas  pedro ruminot"
Movie,barsaat,twinkle khanna  bobby deol  danny denzongpa,india,TV-PG,"action & adventure, international movies, music & musicals",Twinkle Khanna  Bobby Deol  Danny Denzongpa,"Movie TV-PG action & adventure, international movies, music & musicals india twinkle khanna  bobby deol  danny denzongpa"
Movie,baseketball,trey parker  matt stone  dian bachar,united states,R,"comedies, sports movies",Trey Parker  Matt Stone  Dian Bachar,"Movie R comedies, sports movies united states trey parker  matt stone  dian bachar"
Movie,basic instinct,michael douglas  sharon stone  george dzundza,"united states, france",R,"classic movies, thrillers",Michael Douglas  Sharon Stone  George Dzundza,"Movie R classic movies, thrillers united states, france michael douglas  sharon stone  george dzundza"
Movie,bathtubs over broadway,steve young,united states,PG-13,"documentaries, music & musicals",Steve Young,"Movie PG-13 documentaries, music & musicals united states steve young"
Movie,bawarchi,rajesh khanna  a.k. hangal  durga khote,india,TV-PG,"classic movies, comedies, dramas",Rajesh Khanna  A.K. Hangal  Durga Khote,"Movie TV-PG classic movies, comedies, dramas india rajesh khanna  a.k. hangal  durga khote"
Movie,bazaar,farooq shaikh  smita patil  naseeruddin shah,india,TV-14,"dramas, independent movies, international movies",Farooq Shaikh  Smita Patil  Naseeruddin Shah,"Movie TV-14 dramas, independent movies, international movies india farooq shaikh  smita patil  naseeruddin shah"
Movie,be here now,andy whitfield,"united states, australia",TV-MA,documentaries,Andy Whitfield,"Movie TV-MA documentaries united states, australia andy whitfield"
Movie,be somebody,matthew espinosa  sarah jeffery  allison paige,united states,PG,"comedies, dramas, romantic movies",Matthew Espinosa  Sarah Jeffery  Allison Paige,"Movie PG comedies, dramas, romantic movies united states matthew espinosa  sarah jeffery  allison paige"
Movie,beak & brain: genius birds from down under,unknown,germany,TV-G,"documentaries, international movies",unknown,"Movie TV-G documentaries, international movies germany unknown"
Movie,bean: the ultimate disaster movie,rowan atkinson  peter macnicol  john mills,"united kingdom, united states",PG-13,"comedies, international movies",Rowan Atkinson  Peter MacNicol  John Mills,"Movie PG-13 comedies, international movies united kingdom, united states rowan atkinson  peter macnicol  john mills"
Movie,beary tales,unknown,united states,TV-G,"children & family movies, documentaries, international movies",unknown,"Movie TV-G children & family movies, documentaries, international movies united states unknown"
Movie,beavis and butt-head do america,mike judge  bruce willis  demi moore,united states,PG-13,"comedies, cult movies",Mike Judge  Bruce Willis  Demi Moore,"Movie PG-13 comedies, cult movies united states mike judge  bruce willis  demi moore"
Movie,bebe's kids,faizon love  vanessa bell calloway  wayne collins,united states,PG-13,comedies,Faizon Love  Vanessa Bell Calloway  Wayne Collins,Movie PG-13 comedies united states faizon love  vanessa bell calloway  wayne collins
Movie,because of soccer,herjunot ali  winky wiryawan  erly ashy,indonesia,TV-14,"comedies, dramas, international movies",Herjunot Ali  Winky Wiryawan  Erly Ashy,"Movie TV-14 comedies, dramas, international movies indonesia herjunot ali  winky wiryawan  erly ashy"
Movie,because we're heading out,hassan el raddad  emy samir ghanim  bayyumi fuad,egypt,TV-14,"comedies, international movies",Hassan El Raddad  Emy Samir Ghanim  Bayyumi Fuad,"Movie TV-14 comedies, international movies egypt hassan el raddad  emy samir ghanim  bayyumi fuad"
Movie,becoming jane,anne hathaway  james mcavoy  julie walters,"united kingdom, ireland",PG-13,"dramas, romantic movies",Anne Hathaway  James McAvoy  Julie Walters,"Movie PG-13 dramas, romantic movies united kingdom, ireland anne hathaway  james mcavoy  julie walters"
Movie,bedtime stories,adam sandler  keri russell  guy pearce,united states,PG,"children & family movies, comedies",Adam Sandler  Keri Russell  Guy Pearce,"Movie PG children & family movies, comedies united states adam sandler  keri russell  guy pearce"
Movie,before the flood,leonardo dicaprio,united states,PG,documentaries,Leonardo DiCaprio,Movie PG documentaries united states leonardo dicaprio
Movie,"behind ""the cove"": the quiet japanese speak out",unknown,"japan, united states",TV-14,"documentaries, international movies",unknown,"Movie TV-14 documentaries, international movies japan, united states unknown"
Movie,behind the curtain: todrick hall,todrick hall,united states,TV-MA,"documentaries, lgbtq movies, music & musicals",Todrick Hall,"Movie TV-MA documentaries, lgbtq movies, music & musicals united states todrick hall"
Movie,beiimaan love,sunny leone  rajneesh duggal  rajeev verma,india,TV-MA,"dramas, international movies, romantic movies",Sunny Leone  Rajneesh Duggal  Rajeev Verma,"Movie TV-MA dramas, international movies, romantic movies india sunny leone  rajneesh duggal  rajeev verma"
Movie,being ap,tony mccoy,united kingdom,TV-14,"documentaries, international movies, sports movies",Tony McCoy,"Movie TV-14 documentaries, international movies, sports movies united kingdom tony mccoy"
Movie,below her mouth,erika linder  natalie krill  sebastian pigott,canada,TV-MA,"dramas, independent movies, international movies",Erika Linder  Natalie Krill  Sebastian Pigott,"Movie TV-MA dramas, independent movies, international movies canada erika linder  natalie krill  sebastian pigott"
Movie,beneath the leaves,mira sorvino  kristoffer polaha  doug jones,united states,TV-MA,"independent movies, thrillers",Mira Sorvino  Kristoffer Polaha  Doug Jones,"Movie TV-MA independent movies, thrillers united states mira sorvino  kristoffer polaha  doug jones"
Movie,benji: off the leash,nick whitaker  chris kendrick  randall newsome,united states,PG,"children & family movies, dramas",Nick Whitaker  Chris Kendrick  Randall Newsome,"Movie PG children & family movies, dramas united states nick whitaker  chris kendrick  randall newsome"
Movie,benji's very own christmas story,ron moody  patsy garrett  cynthia smith,united states,TV-G,children & family movies,Ron Moody  Patsy Garrett  Cynthia Smith,Movie TV-G children & family movies united states ron moody  patsy garrett  cynthia smith
Movie,berlin kaplani,ata demirer  necati bilgiç  tarık ünlüoğlu,turkey,TV-14,"comedies, international movies, sports movies",Ata Demirer  Necati Bilgiç  Tarık Ünlüoğlu,"Movie TV-14 comedies, international movies, sports movies turkey ata demirer  necati bilgiç  tarık ünlüoğlu"
Movie,"berlin, i love you",unknown,germany,R,"dramas, international movies, romantic movies",unknown,"Movie R dramas, international movies, romantic movies germany unknown"
Movie,best neighbors,sameh hussain  menna arafa  merna al-mohandes,unknown,TV-14,"comedies, international movies",Sameh Hussain  Menna Arafa  Merna al-Mohandes,"Movie TV-14 comedies, international movies unknown sameh hussain  menna arafa  merna al-mohandes"
Movie,betting on zero,william ackman,united states,TV-PG,documentaries,William Ackman,Movie TV-PG documentaries united states william ackman
Movie,bewafaa,anil kapoor  akshay kumar  kareena kapoor,india,TV-PG,"dramas, international movies, romantic movies",Anil Kapoor  Akshay Kumar  Kareena Kapoor,"Movie TV-PG dramas, international movies, romantic movies india anil kapoor  akshay kumar  kareena kapoor"
Movie,bewildered bolbol,ahmed helmy  zeina  shery adel,egypt,TV-14,"comedies, international movies, romantic movies",Ahmed Helmy  Zeina  Shery Adel,"Movie TV-14 comedies, international movies, romantic movies egypt ahmed helmy  zeina  shery adel"
Movie,beyond all boundaries,kunal nayyar,"united states, india",TV-14,"documentaries, international movies, sports movies",Kunal Nayyar,"Movie TV-14 documentaries, international movies, sports movies united states, india kunal nayyar"
Movie,beyond the clouds,ishaan khattar  malavika mohanan  goutam ghose,"india, iran",TV-14,"dramas, independent movies, international movies",Ishaan Khattar  Malavika Mohanan  Goutam Ghose,"Movie TV-14 dramas, independent movies, international movies india, iran ishaan khattar  malavika mohanan  goutam ghose"
